n,instance,origin,destruction,fragments,method,baseline_cost,cost,improvement_pct
100,1,raw,longest,8,exact_fixed_orientation,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,longest,8,exact_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,longest,8,greedy_pair,7.650821208953857,8.162980146706104,-6.694169472328807
100,1,raw,longest,8,random_mean,7.650821208953857,9.77430871501565,-27.755027180306435
100,1,raw,longest,8,random_best,7.650821208953857,8.450199700891972,-10.448270454975356
100,1,raw,longest,8,model_route,7.650821208953857,8.314309887588024,-8.672123691214704
100,1,raw,longest,8,model_learned,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,longest,12,original_order,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,longest,12,exact_fixed_orientation,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,longest,12,exact_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,longest,12,greedy_pair,7.650821208953857,9.141925878822803,-19.489472164424473
100,1,raw,longest,12,random_mean,7.650821208953857,12.314124539494514,-60.951670457063244
100,1,raw,longest,12,random_best,7.650821208953857,11.965567998588085,-56.39586485937774
100,1,raw,longest,12,model_route,7.650821208953857,7.840691439807415,-2.481697397808093
100,1,raw,longest,12,model_learned,7.650821208953857,7.840691439807415,-2.481697397808093
100,1,two_opt,longest,4,original_order,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,4,exact_fixed_orientation,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,4,exact_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,4,greedy_pair,7.650821208953857,8.162980146706104,-6.694169472328807
100,1,two_opt,longest,4,random_mean,7.650821208953857,8.531292410567403,-11.508192095550715
100,1,two_opt,longest,4,random_best,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,4,model_route,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,4,model_learned,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,8,original_order,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,8,exact_fixed_orientation,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,8,exact_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,8,greedy_pair,7.650821208953857,8.162980146706104,-6.694169472328807
100,1,two_opt,longest,8,random_mean,7.650821208953857,9.77430871501565,-27.755027180306435
100,1,two_opt,longest,8,random_best,7.650821208953857,8.450199700891972,-10.448270454975356
100,1,two_opt,longest,8,model_route,7.650821208953857,8.314309887588024,-8.672123691214704
100,1,two_opt,longest,8,model_learned,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,12,original_order,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,12,exact_fixed_orientation,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,12,exact_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,longest,12,greedy_pair,7.650821208953857,9.141925878822803,-19.489472164424473
100,1,two_opt,longest,12,random_mean,7.650821208953857,12.314124539494514,-60.951670457063244
100,1,two_opt,longest,12,random_best,7.650821208953857,11.965567998588085,-56.39586485937774
100,1,two_opt,longest,12,model_route,7.650821208953857,7.840691439807415,-2.481697397808093
100,1,two_opt,longest,12,model_learned,7.650821208953857,7.840691439807415,-2.481697397808093
100,2,raw,longest,4,original_order,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,4,exact_fixed_orientation,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,4,exact_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,4,greedy_pair,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,4,random_mean,7.915815353393555,9.567471363581717,-20.86526701864121
100,2,raw,longest,4,random_best,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,4,model_route,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,4,model_learned,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,8,original_order,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,8,exact_fixed_orientation,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,8,exact_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,8,greedy_pair,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,8,random_mean,7.915815353393555,11.08515905868262,-40.038120696313996
100,2,raw,longest,8,random_best,7.915815353393555,9.420161378569901,-19.004309196416823
100,2,raw,longest,8,model_route,7.915815353393555,9.581548628397286,-21.04310422412294
100,2,raw,longest,8,model_learned,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,12,original_order,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,12,exact_fixed_orientation,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,12,exact_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,12,greedy_pair,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,longest,12,random_mean,7.915815353393555,13.708213816396892,-73.17500730382883
100,2,raw,longest,12,random_best,7.915815353393555,12.043154609389603,-52.140418538522816
100,2,raw,longest,12,model_route,7.915815353393555,9.207549390383065,-16.318395254580267
100,2,raw,longest,12,model_learned,7.915815353393555,8.991386828012764,-13.587627131273422
100,2,two_opt,longest,4,original_order,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,4,exact_fixed_orientation,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,4,exact_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,4,greedy_pair,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,4,random_mean,7.896719455718994,9.548375914804637,-20.91572922588093
100,2,two_opt,longest,4,random_best,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,4,model_route,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,4,model_learned,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,8,original_order,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,8,exact_fixed_orientation,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,8,exact_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,8,greedy_pair,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,8,random_mean,7.896719455718994,11.066063609905541,-40.13494682138203
100,2,two_opt,longest,8,random_best,7.896719455718994,9.401065929792821,-19.0502712235059
100,2,two_opt,longest,8,model_route,7.896719455718994,9.562453179620206,-21.093996478434445
100,2,two_opt,longest,8,model_learned,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,12,original_order,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,12,exact_fixed_orientation,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,12,exact_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,12,greedy_pair,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,longest,12,random_mean,7.896719455718994,13.689118367619812,-73.35196526078717
100,2,two_opt,longest,12,random_best,7.896719455718994,12.024059160612524,-52.266510517914
100,2,two_opt,longest,12,model_route,7.896719455718994,9.188453941605985,-16.357862187335094
100,2,two_opt,longest,12,model_learned,7.896719455718994,8.972291379235685,-13.620490503024463
100,3,raw,longest,4,original_order,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,4,exact_fixed_orientation,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,4,exact_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,4,greedy_pair,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,4,random_mean,7.416010856628418,9.16844772733748,-23.630451796638575
100,3,raw,longest,4,random_best,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,4,model_route,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,4,model_learned,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,8,original_order,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,8,exact_fixed_orientation,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,8,exact_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,8,greedy_pair,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,8,random_mean,7.416010856628418,10.122581239789724,-36.49631096133278
100,3,raw,longest,8,random_best,7.416010856628418,8.380141984671354,-13.0006703965542
100,3,raw,longest,8,model_route,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,8,model_learned,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,12,original_order,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,12,exact_fixed_orientation,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,12,exact_reversible,7.416010856628418,7.40959795191884,0.08647377725783285
100,3,raw,longest,12,greedy_pair,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,12,random_mean,7.416010856628418,12.059161292389035,-62.60981173740566
100,3,raw,longest,12,random_best,7.416010856628418,11.023206491023302,-48.640646624334146
100,3,raw,longest,12,model_route,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,longest,12,model_learned,7.416010856628418,7.7572127394378185,-4.600881651952207
100,3,two_opt,longest,4,original_order,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,4,exact_fixed_orientation,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,4,exact_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,4,greedy_pair,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,4,random_mean,7.4064178466796875,9.158854277804494,-23.66105271673846
100,3,two_opt,longest,4,random_best,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,4,model_route,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,4,model_learned,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,8,original_order,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,8,exact_fixed_orientation,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,8,exact_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,8,greedy_pair,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,8,random_mean,7.4064178466796875,10.11959115229547,-36.63273341824893
100,3,two_opt,longest,8,random_best,7.4064178466796875,8.375854406505823,-13.089142145291412
100,3,two_opt,longest,8,model_route,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,8,model_learned,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,12,original_order,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,12,exact_fixed_orientation,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,12,exact_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,12,greedy_pair,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,12,random_mean,7.4064178466796875,12.052008371800184,-62.72385141223331
100,3,two_opt,longest,12,random_best,7.4064178466796875,11.014317382127047,-48.7131513524421
100,3,two_opt,longest,12,model_route,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,longest,12,model_learned,7.4064178466796875,7.747619289904833,-4.606834913832287
100,4,raw,longest,4,original_order,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,4,exact_fixed_orientation,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,4,exact_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,4,greedy_pair,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,4,random_mean,7.732487678527832,9.361706369556487,-21.06978709520346
100,4,raw,longest,4,random_best,7.732487678527832,9.069707197137177,-17.293522785980496
100,4,raw,longest,4,model_route,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,4,model_learned,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,8,original_order,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,8,exact_fixed_orientation,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,8,exact_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,8,greedy_pair,7.732487678527832,8.337037739343941,-7.81831263042126
100,4,raw,longest,8,random_mean,7.732487678527832,11.093208608217537,-43.46235092002816
100,4,raw,longest,8,random_best,7.732487678527832,9.681926128454506,-25.211012690521645
100,4,raw,longest,8,model_route,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,8,model_learned,7.732487678527832,9.059465345926583,-17.16107057090572
100,4,raw,longest,12,original_order,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,12,exact_fixed_orientation,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,12,exact_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,12,greedy_pair,7.732487678527832,8.337037739343941,-7.81831263042126
100,4,raw,longest,12,random_mean,7.732487678527832,12.518421812914312,-61.89384753468707
100,4,raw,longest,12,random_best,7.732487678527832,10.712601286359131,-38.54016626637128
100,4,raw,longest,12,model_route,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,longest,12,model_learned,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,two_opt,longest,4,original_order,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,4,exact_fixed_orientation,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,4,exact_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,4,greedy_pair,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,4,random_mean,7.725353240966797,9.354571935720742,-21.08924529320364
100,4,two_opt,longest,4,random_best,7.725353240966797,9.062572763301432,-17.30949356779558
100,4,two_opt,longest,4,model_route,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,4,model_learned,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,8,original_order,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,8,exact_fixed_orientation,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,8,exact_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,8,greedy_pair,7.725353240966797,8.329903305508196,-7.825532965088629
100,4,two_opt,longest,8,random_mean,7.725353240966797,11.086074174381793,-43.50248886476051
100,4,two_opt,longest,8,random_best,7.725353240966797,9.674791694618762,-25.23429534994312
100,4,two_opt,longest,8,model_route,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,8,model_learned,7.725353240966797,9.052330912090838,-17.17691903183414
100,4,two_opt,longest,12,original_order,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,12,exact_fixed_orientation,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,12,exact_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,12,greedy_pair,7.725353240966797,8.329903305508196,-7.825532965088629
100,4,two_opt,longest,12,random_mean,7.725353240966797,12.511287379078567,-61.95100714272102
100,4,two_opt,longest,12,random_best,7.725353240966797,10.705466852523386,-38.57575852652714
100,4,two_opt,longest,12,model_route,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,longest,12,model_learned,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,5,raw,longest,4,original_order,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,4,exact_fixed_orientation,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,4,exact_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,4,greedy_pair,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,4,random_mean,8.010211944580078,9.715995686128736,-21.295113704236453
100,5,raw,longest,4,random_best,8.010211944580078,9.252472713589668,-15.508463166822155
100,5,raw,longest,4,model_route,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,4,model_learned,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,8,original_order,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,8,exact_fixed_orientation,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,8,exact_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,8,greedy_pair,8.010211944580078,8.480309054255486,-5.868722487343017
100,5,raw,longest,8,random_mean,8.010211944580078,11.20422338321805,-39.874243787008965
100,5,raw,longest,8,random_best,8.010211944580078,9.471129640936852,-18.23819028091097
100,5,raw,longest,8,model_route,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,8,model_learned,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,12,original_order,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,12,exact_fixed_orientation,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,12,exact_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,longest,12,greedy_pair,8.010211944580078,9.347499631345272,-16.694785306773788
100,5,raw,longest,12,random_mean,8.010211944580078,12.724694306962192,-58.85590038066418
100,5,raw,longest,12,random_best,8.010211944580078,11.67283646017313,-45.72443951462834
100,5,raw,longest,12,model_route,8.010211944580078,8.088557280600071,-0.9780682029643842
100,5,raw,longest,12,model_learned,8.010211944580078,8.088557280600071,-0.9780682029643842
100,5,two_opt,longest,4,original_order,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,4,exact_fixed_orientation,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,4,exact_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,4,greedy_pair,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,4,random_mean,8.005240440368652,9.711023496463895,-21.308330072053263
100,5,two_opt,longest,4,random_best,8.005240440368652,9.247500523924828,-15.518085844014543
100,5,two_opt,longest,4,model_route,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,4,model_learned,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,8,original_order,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,8,exact_fixed_orientation,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,8,exact_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,8,greedy_pair,8.005240440368652,8.475336864590645,-5.8723585846516295
100,5,two_opt,longest,8,random_mean,8.005240440368652,11.19925119355321,-39.89899837458809
100,5,two_opt,longest,8,random_best,8.005240440368652,9.46615745127201,-18.24950820385454
100,5,two_opt,longest,8,model_route,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,8,model_learned,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,12,original_order,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,12,exact_fixed_orientation,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,12,exact_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,longest,12,greedy_pair,8.005240440368652,9.342527441680431,-16.705144727048264
100,5,two_opt,longest,12,random_mean,8.005240440368652,12.719722117297351,-58.89244316953447
100,5,two_opt,longest,12,random_best,8.005240440368652,11.66786427050829,-45.75282725637867
100,5,two_opt,longest,12,model_route,8.005240440368652,8.08358509093523,-0.9786670512918414
100,5,two_opt,longest,12,model_learned,8.005240440368652,8.08358509093523,-0.9786670512918414
100,6,raw,longest,4,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,4,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,4,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,4,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,4,random_mean,7.922487258911133,8.632615865208209,-8.963455327723379
100,6,raw,longest,4,random_best,7.922487258911133,8.378791344352067,-5.759606428242438
100,6,raw,longest,4,model_route,7.922487258911133,8.378791344352067,-5.759606428242438
100,6,raw,longest,4,model_learned,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,8,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,8,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,8,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,8,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,8,random_mean,7.922487258911133,10.767702502198517,-35.913156440701314
100,6,raw,longest,8,random_best,7.922487258911133,9.884154942817986,-24.760755300684004
100,6,raw,longest,8,model_route,7.922487258911133,9.576185283251107,-20.873470291541476
100,6,raw,longest,8,model_learned,7.922487258911133,8.831818205304444,-11.477846750343522
100,6,raw,longest,12,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,12,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,12,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,12,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,12,random_mean,7.922487258911133,12.361122026108205,-56.02577349940881
100,6,raw,longest,12,random_best,7.922487258911133,11.396317061968148,-43.84771713138051
100,6,raw,longest,12,model_route,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,longest,12,model_learned,7.922487258911133,9.253355828113854,-16.79862050526839
100,6,two_opt,longest,4,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,4,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,4,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,4,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,4,random_mean,7.922487258911133,8.632615865208209,-8.963455327723379
100,6,two_opt,longest,4,random_best,7.922487258911133,8.378791344352067,-5.759606428242438
100,6,two_opt,longest,4,model_route,7.922487258911133,8.378791344352067,-5.759606428242438
100,6,two_opt,longest,4,model_learned,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,8,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,8,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,8,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,8,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,8,random_mean,7.922487258911133,10.767702502198517,-35.913156440701314
100,6,two_opt,longest,8,random_best,7.922487258911133,9.884154942817986,-24.760755300684004
100,6,two_opt,longest,8,model_route,7.922487258911133,9.576185283251107,-20.873470291541476
100,6,two_opt,longest,8,model_learned,7.922487258911133,8.831818205304444,-11.477846750343522
100,6,two_opt,longest,12,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,12,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,12,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,12,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,12,random_mean,7.922487258911133,12.361122026108205,-56.02577349940881
100,6,two_opt,longest,12,random_best,7.922487258911133,11.396317061968148,-43.84771713138051
100,6,two_opt,longest,12,model_route,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,longest,12,model_learned,7.922487258911133,9.253355828113854,-16.79862050526839
100,7,raw,longest,4,original_order,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,4,exact_fixed_orientation,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,4,exact_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,4,greedy_pair,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,4,random_mean,7.313409805297852,8.630988826975226,-18.015933152315867
100,7,raw,longest,4,random_best,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,4,model_route,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,4,model_learned,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,8,original_order,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,8,exact_fixed_orientation,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,8,exact_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,8,greedy_pair,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,8,random_mean,7.313409805297852,9.94507435336709,-35.984097953363076
100,7,raw,longest,8,random_best,7.313409805297852,8.895680263638496,-21.635194806045796
100,7,raw,longest,8,model_route,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,8,model_learned,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,12,original_order,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,12,exact_fixed_orientation,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,12,exact_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,12,greedy_pair,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,12,random_mean,7.313409805297852,11.708417201414704,-60.095188333807016
100,7,raw,longest,12,random_best,7.313409805297852,10.508364200592041,-43.686248690450206
100,7,raw,longest,12,model_route,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,longest,12,model_learned,7.313409805297852,8.28563442826271,-13.293725483024035
100,7,two_opt,longest,4,original_order,7.30092716217041,7.300926711410284,6.1740120960183666e-06
