host,dataset,arm,seed,selected_step,mean,nll,accuracy,decoder_seconds,training_seconds,parameters
results_decoder_icam,uniform100,route-aware,12031,3000,7.843536188825965,0.5722845802818838,0.953125,1.5659132087603211,125.64423450035974,123844
results_decoder_icam,cluster100,route-aware,12031,3000,3.9333736896514893,2.2726775054746597,0.7317708134651184,0.7791700609959662,125.64423450035974,123844
results_decoder_icam,uniform200,route-aware,12031,3000,10.832028269767761,0.44985438281958645,0.9401041865348816,1.5685429419390857,125.64423450035974,123844
results_decoder_icam,cluster200,route-aware,12031,3000,5.188930865377188,1.4491454379778357,0.7473958134651184,1.5383980977348983,125.64423450035974,123844
results_decoder_icam,uniform100,route-aware,12037,2000,7.827991848811507,0.6748395478641314,0.9544270634651184,2.0360164172016084,130.5849827528,123844
results_decoder_icam,cluster100,route-aware,12037,2000,3.986500734463334,2.5241881641813335,0.734375,0.7519382480531931,130.5849827528,123844
results_decoder_icam,uniform200,route-aware,12037,2000,10.797838903963566,0.5497826794575152,0.9401041865348816,1.5013008639216423,130.5849827528,123844
results_decoder_icam,cluster200,route-aware,12037,2000,5.223285596817732,1.6424128525150792,0.7239583134651184,1.5237238397821784,130.5849827528,123844
results_decoder_icam,uniform100,route-aware,12041,3000,7.837392153218389,0.605946192550336,0.9518229365348816,1.882594944909215,141.46491082198918,123844
results_decoder_icam,cluster100,route-aware,12041,3000,3.956578003242612,2.272936394571104,0.7552083134651184,0.7607494038529694,141.46491082198918,123844
results_decoder_icam,uniform200,route-aware,12041,3000,10.849548511207104,0.46305697329149725,0.9453125,1.4945083479396999,141.46491082198918,123844
results_decoder_icam,cluster200,route-aware,12041,3000,5.170695323497057,1.4596479597017467,0.7630208134651184,1.4998575169593096,141.46491082198918,123844
results_decoder_icam,uniform100,route-blind,12031,3000,7.8408450074493885,0.6218692226079362,0.9505208134651184,2.0535270548425615,126.64085621060804,123844
results_decoder_icam,cluster100,route-blind,12031,3000,3.937128337100148,2.302364156836651,0.75,0.8490992761217058,126.64085621060804,123844
results_decoder_icam,uniform200,route-blind,12031,3000,10.83464764803648,0.4925720335040375,0.9322916865348816,1.616512858774513,126.64085621060804,123844
results_decoder_icam,cluster200,route-blind,12031,3000,5.176173288375139,1.4698370955647064,0.7526041865348816,1.5652959649451077,126.64085621060804,123844
results_decoder_icam,uniform100,route-blind,12037,3000,7.862310519441962,0.5404820617970699,0.953125,1.5572242876514792,135.6455330690369,123844
results_decoder_icam,cluster100,route-blind,12037,3000,3.9736730959266424,2.3307811441044985,0.7421875,0.7686150427907705,135.6455330690369,123844
results_decoder_icam,uniform200,route-blind,12037,3000,10.884838201105595,0.43883538109334225,0.9479166865348816,2.1179886129684746,135.6455330690369,123844
results_decoder_icam,cluster200,route-blind,12037,3000,5.214883171021938,1.5339015959876203,0.7213541865348816,1.5333084901794791,135.6455330690369,123844
results_decoder_icam,uniform100,route-blind,12041,4000,7.9008225705474615,0.5026209571312925,0.9466145634651184,1.7694669109769166,132.1044884994626,123844
results_decoder_icam,cluster100,route-blind,12041,4000,3.927420189604163,2.189155368629796,0.7708333134651184,1.0530549888499081,132.1044884994626,123844
results_decoder_icam,uniform200,route-blind,12041,4000,10.980127699673176,0.4045404214261737,0.9322916865348816,1.5886297007091343,132.1044884994626,123844
results_decoder_icam,cluster200,route-blind,12041,4000,5.161601312458515,1.4167169978180951,0.765625,1.5856370502151549,132.1044884994626,123844
