n,instance,origin,fragments,cut_samples,method,baseline_cost,cost,improvement_pct
50,23,two_opt,8,64,longest_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,8,64,best_combined_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,24,raw,4,64,single_random_fixed_mean,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,4,64,best_random_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,4,64,best_random_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,4,64,longest_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,4,64,longest_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,4,64,best_combined_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,8,64,single_random_fixed_mean,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,8,64,best_random_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,8,64,best_random_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,8,64,longest_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,8,64,longest_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,8,64,best_combined_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,4,64,single_random_fixed_mean,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,4,64,best_random_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,4,64,best_random_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,4,64,longest_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,4,64,longest_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,4,64,best_combined_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,8,64,single_random_fixed_mean,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,8,64,best_random_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,8,64,best_random_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,8,64,longest_fixed,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,8,64,longest_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,8,64,best_combined_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,25,raw,4,64,single_random_fixed_mean,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,4,64,best_random_fixed,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,4,64,best_random_reversible,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,4,64,longest_fixed,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,4,64,longest_reversible,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,4,64,best_combined_reversible,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,8,64,single_random_fixed_mean,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,8,64,best_random_fixed,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,8,64,best_random_reversible,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,8,64,longest_fixed,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,8,64,longest_reversible,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,raw,8,64,best_combined_reversible,5.653147220611572,5.653147192671895,4.94232259450016e-07
50,25,two_opt,4,64,single_random_fixed_mean,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,4,64,best_random_fixed,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,4,64,best_random_reversible,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,4,64,longest_fixed,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,4,64,longest_reversible,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,4,64,best_combined_reversible,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,8,64,single_random_fixed_mean,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,8,64,best_random_fixed,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,8,64,best_random_reversible,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,8,64,longest_fixed,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,8,64,longest_reversible,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,25,two_opt,8,64,best_combined_reversible,5.6497650146484375,5.649764822795987,3.395759821397223e-06
50,26,raw,4,64,single_random_fixed_mean,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,4,64,best_random_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,4,64,best_random_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,4,64,longest_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,4,64,longest_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,4,64,best_combined_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,8,64,single_random_fixed_mean,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,8,64,best_random_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,8,64,best_random_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,8,64,longest_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,8,64,longest_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,raw,8,64,best_combined_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,4,64,single_random_fixed_mean,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,4,64,best_random_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,4,64,best_random_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,4,64,longest_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,4,64,longest_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,4,64,best_combined_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,8,64,single_random_fixed_mean,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,8,64,best_random_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,8,64,best_random_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,8,64,longest_fixed,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,8,64,longest_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,26,two_opt,8,64,best_combined_reversible,5.5876030921936035,5.587602965533733,2.2668014899744863e-06
50,27,raw,4,64,single_random_fixed_mean,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,4,64,best_random_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,4,64,best_random_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,4,64,longest_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,4,64,longest_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,4,64,best_combined_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,8,64,single_random_fixed_mean,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,8,64,best_random_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,8,64,best_random_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,8,64,longest_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,8,64,longest_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,raw,8,64,best_combined_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,4,64,single_random_fixed_mean,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,4,64,best_random_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,4,64,best_random_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,4,64,longest_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,4,64,longest_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,4,64,best_combined_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,8,64,single_random_fixed_mean,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,8,64,best_random_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,8,64,best_random_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,8,64,longest_fixed,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,8,64,longest_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,27,two_opt,8,64,best_combined_reversible,4.994051456451416,4.99405122268945,4.680808122761865e-06
50,28,raw,4,64,single_random_fixed_mean,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,4,64,best_random_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,4,64,best_random_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,4,64,longest_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,4,64,longest_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,4,64,best_combined_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,8,64,single_random_fixed_mean,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,8,64,best_random_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,8,64,best_random_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,8,64,longest_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,8,64,longest_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,raw,8,64,best_combined_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,4,64,single_random_fixed_mean,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,4,64,best_random_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,4,64,best_random_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,4,64,longest_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,4,64,longest_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,4,64,best_combined_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,8,64,single_random_fixed_mean,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,8,64,best_random_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,8,64,best_random_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,8,64,longest_fixed,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,8,64,longest_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,28,two_opt,8,64,best_combined_reversible,5.587974548339844,5.5879738964140415,1.1666585031682339e-05
50,29,raw,4,64,single_random_fixed_mean,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,4,64,best_random_fixed,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,4,64,best_random_reversible,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,4,64,longest_fixed,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,4,64,longest_reversible,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,4,64,best_combined_reversible,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,8,64,single_random_fixed_mean,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,8,64,best_random_fixed,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,8,64,best_random_reversible,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,8,64,longest_fixed,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,8,64,longest_reversible,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,raw,8,64,best_combined_reversible,6.279366970062256,6.279366945847869,3.8561828055993313e-07
50,29,two_opt,4,64,single_random_fixed_mean,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,4,64,best_random_fixed,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,4,64,best_random_reversible,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,4,64,longest_fixed,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,4,64,longest_reversible,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,4,64,best_combined_reversible,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,8,64,single_random_fixed_mean,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,8,64,best_random_fixed,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,8,64,best_random_reversible,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,8,64,longest_fixed,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,8,64,longest_reversible,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,29,two_opt,8,64,best_combined_reversible,6.266478538513184,6.266478946432471,-6.5095457548373665e-06
50,30,raw,4,64,single_random_fixed_mean,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,4,64,best_random_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,4,64,best_random_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,4,64,longest_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,4,64,longest_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,4,64,best_combined_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,8,64,single_random_fixed_mean,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,8,64,best_random_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,8,64,best_random_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,8,64,longest_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,8,64,longest_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,raw,8,64,best_combined_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,4,64,single_random_fixed_mean,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,4,64,best_random_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,4,64,best_random_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,4,64,longest_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,4,64,longest_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,4,64,best_combined_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,8,64,single_random_fixed_mean,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,8,64,best_random_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,8,64,best_random_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,8,64,longest_fixed,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,8,64,longest_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,30,two_opt,8,64,best_combined_reversible,5.65067720413208,5.65067704138346,2.8801613334954666e-06
50,31,raw,4,64,single_random_fixed_mean,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,4,64,best_random_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,4,64,best_random_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,4,64,longest_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,4,64,longest_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,4,64,best_combined_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,64,single_random_fixed_mean,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,64,best_random_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,64,best_random_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,64,longest_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,raw,8,64,longest_reversible,5.9635329246521,5.945157123729587,0.3081361527585599
50,31,raw,8,64,best_combined_reversible,5.9635329246521,5.945157123729587,0.3081361527585599
50,31,two_opt,4,64,single_random_fixed_mean,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,64,best_random_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,64,best_random_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,64,longest_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,64,longest_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,4,64,best_combined_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,64,single_random_fixed_mean,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,64,best_random_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,64,best_random_reversible,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,64,longest_fixed,5.9635329246521,5.963533205911517,-4.716322037415139e-06
50,31,two_opt,8,64,longest_reversible,5.9635329246521,5.945157123729587,0.3081361527585599
50,31,two_opt,8,64,best_combined_reversible,5.9635329246521,5.945157123729587,0.3081361527585599
100,0,raw,4,64,single_random_fixed_mean,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,4,64,best_random_fixed,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,4,64,best_random_reversible,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,4,64,longest_fixed,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,4,64,longest_reversible,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,4,64,best_combined_reversible,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,8,64,single_random_fixed_mean,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,8,64,best_random_fixed,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,8,64,best_random_reversible,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,8,64,longest_fixed,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,8,64,longest_reversible,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,raw,8,64,best_combined_reversible,7.867138385772705,7.867138938978314,-7.0318530346693365e-06
100,0,two_opt,4,64,single_random_fixed_mean,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,4,64,best_random_fixed,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,4,64,best_random_reversible,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,4,64,longest_fixed,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,4,64,longest_reversible,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,4,64,best_combined_reversible,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,8,64,single_random_fixed_mean,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,8,64,best_random_fixed,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,8,64,best_random_reversible,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,8,64,longest_fixed,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,8,64,longest_reversible,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,0,two_opt,8,64,best_combined_reversible,7.858911037445068,7.858910853043199,2.3464048504334997e-06
100,1,raw,4,64,single_random_fixed_mean,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,4,64,best_random_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,4,64,best_random_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,4,64,longest_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,4,64,longest_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,4,64,best_combined_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,8,64,single_random_fixed_mean,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,8,64,best_random_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,8,64,best_random_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,8,64,longest_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,8,64,longest_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,raw,8,64,best_combined_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,4,64,single_random_fixed_mean,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,4,64,best_random_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,4,64,best_random_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,4,64,longest_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,4,64,longest_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,4,64,best_combined_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,8,64,single_random_fixed_mean,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,8,64,best_random_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,8,64,best_random_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,8,64,longest_fixed,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,8,64,longest_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,1,two_opt,8,64,best_combined_reversible,7.650821208953857,7.650821216404438,-9.738275661447054e-08
100,2,raw,4,64,single_random_fixed_mean,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,4,64,best_random_fixed,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,4,64,best_random_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,4,64,longest_fixed,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,4,64,longest_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,4,64,best_combined_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,8,64,single_random_fixed_mean,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,8,64,best_random_fixed,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,8,64,best_random_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,8,64,longest_fixed,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,8,64,longest_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,raw,8,64,best_combined_reversible,7.915815353393555,7.915815276093781,9.765232037650534e-07
100,2,two_opt,4,64,single_random_fixed_mean,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,4,64,best_random_fixed,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,4,64,best_random_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,4,64,longest_fixed,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,4,64,longest_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,4,64,best_combined_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,8,64,single_random_fixed_mean,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,8,64,best_random_fixed,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,8,64,best_random_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,8,64,longest_fixed,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,8,64,longest_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,2,two_opt,8,64,best_combined_reversible,7.896719455718994,7.896719827316701,-4.705722539027975e-06
100,3,raw,4,64,single_random_fixed_mean,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,4,64,best_random_fixed,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,4,64,best_random_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,4,64,longest_fixed,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,4,64,longest_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,4,64,best_combined_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,8,64,single_random_fixed_mean,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,8,64,best_random_fixed,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,8,64,best_random_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,8,64,longest_fixed,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,8,64,longest_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,raw,8,64,best_combined_reversible,7.416010856628418,7.41601062938571,3.0642175773390033e-06
100,3,two_opt,4,64,single_random_fixed_mean,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,4,64,best_random_fixed,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,4,64,best_random_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,4,64,longest_fixed,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,4,64,longest_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,4,64,best_combined_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,8,64,single_random_fixed_mean,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,8,64,best_random_fixed,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,8,64,best_random_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,8,64,longest_fixed,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,3,two_opt,8,64,longest_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
