n,instance,origin,fragments,method,baseline_cost,cost,improvement_pct
100,6,raw,12,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,12,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,12,random_mean,7.922487258911133,13.921431428520009,-75.72046471720513
100,6,raw,12,random_best,7.922487258911133,13.197219374589622,-66.57924390784629
100,6,raw,12,model_route,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,12,model_learned,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,random_mean,7.922487258911133,9.952130211517215,-25.618759441022267
100,6,two_opt,4,random_best,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,model_route,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,model_learned,7.922487258911133,9.37425082642585,-18.324593275701247
100,6,two_opt,8,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,random_mean,7.922487258911133,11.922936152201146,-50.494860547618416
100,6,two_opt,8,random_best,7.922487258911133,10.75619147438556,-35.76786081021595
100,6,two_opt,8,model_route,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,model_learned,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,12,original_order,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,12,exact_fixed_orientation,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,12,exact_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,12,greedy_pair,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,12,random_mean,7.922487258911133,13.921431428520009,-75.72046471720513
100,6,two_opt,12,random_best,7.922487258911133,13.197219374589622,-66.57924390784629
100,6,two_opt,12,model_route,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,12,model_learned,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,7,raw,4,original_order,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,exact_fixed_orientation,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,exact_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,greedy_pair,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,random_mean,7.313409805297852,8.507651804946363,-16.3294828464747
100,7,raw,4,random_best,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,model_route,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,model_learned,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,original_order,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,exact_fixed_orientation,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,exact_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,greedy_pair,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,random_mean,7.313409805297852,10.484181722160429,-43.355589270625345
100,7,raw,8,random_best,7.313409805297852,10.011949215084314,-36.89851220741978
100,7,raw,8,model_route,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,model_learned,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,12,original_order,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,12,exact_fixed_orientation,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,12,exact_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,12,greedy_pair,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,12,random_mean,7.313409805297852,12.881565547082573,-76.13624684003263
100,7,raw,12,random_best,7.313409805297852,11.875249966979027,-62.37637823025543
100,7,raw,12,model_route,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,12,model_learned,7.313409805297852,9.204947277903557,-25.86396117492925
100,7,two_opt,4,original_order,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,exact_fixed_orientation,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,exact_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,greedy_pair,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,random_mean,7.30092716217041,8.495168964378536,-16.357399213569238
100,7,two_opt,4,random_best,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,model_route,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,model_learned,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,original_order,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,exact_fixed_orientation,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,exact_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,greedy_pair,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,random_mean,7.30092716217041,10.471698881592602,-43.42971308974939
100,7,two_opt,8,random_best,7.30092716217041,9.999466374516487,-36.961596142589904
100,7,two_opt,8,model_route,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,model_learned,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,12,original_order,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,12,exact_fixed_orientation,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,12,exact_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,12,greedy_pair,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,12,random_mean,7.30092716217041,12.864824465010315,-76.20809219504496
100,7,two_opt,12,random_best,7.30092716217041,11.8627671264112,-62.48302253825871
100,7,two_opt,12,model_route,7.30092716217041,8.403514944016933,-15.102024131394668
100,7,two_opt,12,model_learned,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,8,raw,4,original_order,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,exact_fixed_orientation,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,exact_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,greedy_pair,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,random_mean,7.776210308074951,9.21416310314089,-18.491691172147753
100,8,raw,4,random_best,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,model_route,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,model_learned,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,original_order,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,exact_fixed_orientation,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,exact_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,greedy_pair,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,random_mean,7.776210308074951,11.259762959554791,-44.79756222465407
100,8,raw,8,random_best,7.776210308074951,10.29987884964794,-32.453707417768356
100,8,raw,8,model_route,7.776210308074951,9.629282935522497,-23.830022003433765
100,8,raw,8,model_learned,7.776210308074951,9.285794205032289,-19.412848124616175
100,8,raw,12,original_order,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,12,exact_fixed_orientation,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,12,exact_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,12,greedy_pair,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,12,random_mean,7.776210308074951,13.430405009537935,-72.71144268811211
100,8,raw,12,random_best,7.776210308074951,13.04967422876507,-67.81534593031857
100,8,raw,12,model_route,7.776210308074951,8.699908933602273,-11.87851908490872
100,8,raw,12,model_learned,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,two_opt,4,original_order,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,exact_fixed_orientation,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,exact_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,greedy_pair,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,random_mean,7.752965450286865,9.197088009677827,-18.626712174211075
100,8,two_opt,4,random_best,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,model_route,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,model_learned,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,original_order,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,exact_fixed_orientation,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,exact_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,greedy_pair,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,random_mean,7.752965450286865,11.21024545095861,-44.593001514585914
100,8,two_opt,8,random_best,7.752965450286865,10.29740643221885,-32.81893874346929
100,8,two_opt,8,model_route,7.752965450286865,10.50897674728185,-35.547834111565784
100,8,two_opt,8,model_learned,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,12,original_order,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,12,exact_fixed_orientation,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,12,exact_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,12,greedy_pair,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,12,random_mean,7.752965450286865,13.407160179689527,-72.9294457154256
100,8,two_opt,12,random_best,7.752965450286865,13.026429398916662,-68.01866953289047
100,8,two_opt,12,model_route,7.752965450286865,8.676664103753865,-11.914133493692043
100,8,two_opt,12,model_learned,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,9,raw,4,original_order,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,exact_fixed_orientation,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,exact_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,greedy_pair,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,random_mean,8.276874542236328,10.466881541535258,-26.459347524521164
100,9,raw,4,random_best,8.276874542236328,9.941453748382628,-20.11120499232005
100,9,raw,4,model_route,8.276874542236328,9.481494062580168,-14.554038655494276
100,9,raw,4,model_learned,8.276874542236328,9.481494062580168,-14.554038655494276
100,9,raw,8,original_order,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,exact_fixed_orientation,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,exact_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,greedy_pair,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,random_mean,8.276874542236328,11.658168570604175,-40.8523049505382
100,9,raw,8,random_best,8.276874542236328,9.329325349070132,-12.715558287892595
100,9,raw,8,model_route,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,model_learned,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,12,original_order,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,12,exact_fixed_orientation,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,12,exact_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,12,greedy_pair,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,12,random_mean,8.276874542236328,13.252255038823932,-60.11182688826049
100,9,raw,12,random_best,8.276874542236328,12.694918834604323,-53.378171552836946
100,9,raw,12,model_route,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,12,model_learned,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,two_opt,4,original_order,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,exact_fixed_orientation,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,exact_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,greedy_pair,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,random_mean,8.25661563873291,10.53383526019752,-27.58054536027888
100,9,two_opt,4,random_best,8.25661563873291,10.095619142986834,-22.273090873055875
100,9,two_opt,4,model_route,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,model_learned,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,original_order,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,exact_fixed_orientation,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,exact_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,greedy_pair,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,random_mean,8.25661563873291,11.637909734155983,-40.95254331037236
100,9,two_opt,8,random_best,8.25661563873291,9.30906651262194,-12.746758719781486
100,9,two_opt,8,model_route,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,model_learned,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,12,original_order,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,12,exact_fixed_orientation,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,12,exact_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,12,greedy_pair,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,12,random_mean,8.25661563873291,13.23199620237574,-60.2593215106519
100,9,two_opt,12,random_best,8.25661563873291,12.67465999815613,-53.509144094071324
100,9,two_opt,12,model_route,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,12,model_learned,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,10,raw,4,original_order,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,exact_fixed_orientation,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,exact_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,greedy_pair,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,random_mean,7.663749694824219,9.15965746238362,-19.519267031511692
100,10,raw,4,random_best,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,model_route,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,model_learned,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,original_order,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,exact_fixed_orientation,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,exact_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,greedy_pair,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,random_mean,7.663749694824219,11.249360448797233,-46.786637047848636
100,10,raw,8,random_best,7.663749694824219,9.84143508633133,-28.415403402042614
100,10,raw,8,model_route,7.663749694824219,8.895222705206834,-16.068805211818194
100,10,raw,8,model_learned,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,12,original_order,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,12,exact_fixed_orientation,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,12,exact_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,12,greedy_pair,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,12,random_mean,7.663749694824219,13.040618195547722,-70.15976140706708
100,10,raw,12,random_best,7.663749694824219,11.089242015383206,-44.69734081832584
100,10,raw,12,model_route,7.663749694824219,9.342710860422812,-21.9078288364832
100,10,raw,12,model_learned,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,two_opt,4,original_order,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,exact_fixed_orientation,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,exact_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,greedy_pair,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,random_mean,7.659798622131348,9.163280984037556,-19.628223091429817
100,10,two_opt,4,random_best,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,model_route,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,model_learned,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,original_order,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,exact_fixed_orientation,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,exact_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,greedy_pair,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,random_mean,7.659798622131348,11.24540999729652,-46.81077861244702
100,10,two_opt,8,random_best,7.659798622131348,9.837484634830616,-28.430068728012134
100,10,two_opt,8,model_route,7.659798622131348,8.89127225370612,-16.077101922976055
100,10,two_opt,8,model_learned,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,12,original_order,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,12,exact_fixed_orientation,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,12,exact_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,12,greedy_pair,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,12,random_mean,7.659798622131348,13.036667744047008,-70.19595928253713
100,10,two_opt,12,random_best,7.659798622131348,11.085291563882492,-44.72040468340664
100,10,two_opt,12,model_route,7.659798622131348,9.338760408922099,-21.91913742927589
100,10,two_opt,12,model_learned,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,11,raw,4,original_order,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,exact_fixed_orientation,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,exact_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,greedy_pair,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,random_mean,7.519986629486084,9.013013309799135,-19.854113496144397
100,11,raw,4,random_best,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,model_route,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,model_learned,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,original_order,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,exact_fixed_orientation,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,exact_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,greedy_pair,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,random_mean,7.519986629486084,11.6983577250503,-55.56354421137802
100,11,raw,8,random_best,7.519986629486084,11.137080650776625,-48.0997400594811
100,11,raw,8,model_route,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,model_learned,7.519986629486084,9.09232285991311,-20.90876364409813
100,11,raw,12,original_order,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,12,exact_fixed_orientation,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,12,exact_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,12,greedy_pair,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,12,random_mean,7.519986629486084,12.973494814243168,-72.52018458880926
100,11,raw,12,random_best,7.519986629486084,11.826049368828535,-57.261574408367366
100,11,raw,12,model_route,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,12,model_learned,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,original_order,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,exact_fixed_orientation,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,exact_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,greedy_pair,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,random_mean,7.519986629486084,9.013013309799135,-19.854113496144397
100,11,two_opt,4,random_best,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,model_route,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,model_learned,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,original_order,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,exact_fixed_orientation,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,exact_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,greedy_pair,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,random_mean,7.519986629486084,11.6983577250503,-55.56354421137802
100,11,two_opt,8,random_best,7.519986629486084,11.137080650776625,-48.0997400594811
100,11,two_opt,8,model_route,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,model_learned,7.519986629486084,9.09232285991311,-20.90876364409813
100,11,two_opt,12,original_order,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,12,exact_fixed_orientation,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,12,exact_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,12,greedy_pair,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,12,random_mean,7.519986629486084,12.973494814243168,-72.52018458880926
100,11,two_opt,12,random_best,7.519986629486084,11.826049368828535,-57.261574408367366
100,11,two_opt,12,model_route,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,12,model_learned,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,12,raw,4,original_order,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,exact_fixed_orientation,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,exact_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,greedy_pair,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,random_mean,8.120290756225586,9.230294758453965,-13.669510557579137
100,12,raw,4,random_best,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,model_route,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,model_learned,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,original_order,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,exact_fixed_orientation,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,exact_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,greedy_pair,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,random_mean,8.120290756225586,11.935980308800936,-46.98956807242369
100,12,raw,8,random_best,8.120290756225586,9.939576687291265,-22.404196914634934
100,12,raw,8,model_route,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,model_learned,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,12,original_order,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,12,exact_fixed_orientation,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,12,exact_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,12,greedy_pair,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,12,random_mean,8.120290756225586,13.648171388893388,-68.07491010626363
100,12,raw,12,random_best,8.120290756225586,11.367960833013058,-39.99450480634058
100,12,raw,12,model_route,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,12,model_learned,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,two_opt,4,original_order,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,exact_fixed_orientation,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,exact_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,greedy_pair,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,random_mean,8.111969947814941,9.221974143758416,-13.683534370618176
100,12,two_opt,4,random_best,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,model_route,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,model_learned,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,original_order,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,exact_fixed_orientation,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,exact_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,greedy_pair,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,random_mean,8.111969947814941,11.927659694105387,-47.03776975059243
100,12,two_opt,8,random_best,8.111969947814941,9.931256072595716,-22.427180284005136
100,12,two_opt,8,model_route,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,model_learned,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,12,original_order,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,12,exact_fixed_orientation,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,12,exact_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,12,greedy_pair,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,12,random_mean,8.111969947814941,13.63985077419784,-68.14473995767082
100,12,two_opt,12,random_best,8.111969947814941,11.359640218317509,-40.035531336964176
100,12,two_opt,12,model_route,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,12,model_learned,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,13,raw,4,original_order,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,exact_fixed_orientation,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,exact_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,greedy_pair,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,random_mean,7.674308776855469,8.619825147558004,-12.320541148332035
